,pos_x_p1,pos_y_p1,pos_z_p1,vel_x_p1,vel_y_p1,vel_z_p1,ang_vel_x_p1,ang_vel_y_p1,ang_vel_z_p1,rot_x_p1,rot_y_p1,rot_z_p1,boost_p1,pos_x_p2,pos_y_p2,pos_z_p2,vel_x_p2,vel_y_p2,vel_z_p2,ang_vel_x_p2,ang_vel_y_p2,ang_vel_z_p2,rot_x_p2,rot_y_p2,rot_z_p2,boost_p2,pos_x_p3,pos_y_p3,pos_z_p3,vel_x_p3,vel_y_p3,vel_z_p3,ang_vel_x_p3,ang_vel_y_p3,ang_vel_z_p3,rot_x_p3,rot_y_p3,rot_z_p3,boost_p3,pos_x_p4,pos_y_p4,pos_z_p4,vel_x_p4,vel_y_p4,vel_z_p4,ang_vel_x_p4,ang_vel_y_p4,ang_vel_z_p4,rot_x_p4,rot_y_p4,rot_z_p4,boost_p4,pos_x_p5,pos_y_p5,pos_z_p5,vel_x_p5,vel_y_p5,vel_z_p5,ang_vel_x_p5,ang_vel_y_p5,ang_vel_z_p5,rot_x_p5,rot_y_p5,rot_z_p5,boost_p5,pos_x_p6,pos_y_p6,pos_z_p6,vel_x_p6,vel_y_p6,vel_z_p6,ang_vel_x_p6,ang_vel_y_p6,ang_vel_z_p6,rot_x_p6,rot_y_p6,rot_z_p6,boost_p6,frames,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,rot_x,rot_y,rot_z,is_goal,id,replay_name,date,expected_goal
5162,413.9599914550781,4512.25,207.27999877929688,14401.99951171875,16342.5,-376.8999862670898,1323.2000732421875,5323.800048828125,393.8999938964844,-0.2367206193284843,-1.2333754986934753,2.962985948244953,99.66654641910272,-396.5,1481.0400390625,17.010000228881836,10143.099975585938,9244.299926757812,2.300000041723252,-0.0999999977648258,-0.0999999977648258,2212.5999450683594,0.009580120016432,-2.3371209151855847,1.2808176953848198e-05,238.0,-1552.2900390625,4852.1201171875,16.959999084472656,-1232.9000091552734,-5192.80029296875,16.59999966621399,8.600000143051147,-28.69999885559082,-2249.9000549316406,0.0088037604373331,1.3671729131796009,-0.0015053070492462,0.0,-502.3399963378906,5107.27978515625,621.0599975585938,16708.00048828125,686.1000061035156,-4797.900085449219,2035.5999755859373,661.9000244140625,-454.7000122070313,0.2687837313092138,-3.124705377812334,1.7174745477881377,72.66562577473218,755.510009765625,4757.27001953125,21.979999542236328,-14188.1005859375,12728.900146484377,2999.5001220703125,-0.3999999910593033,0.1999999955296516,-1947.2999572753904,0.0095806078100923,-0.7976174715293822,-6.214619114923328e-05,136.0,78.48999786376953,4875.56005859375,116.8000030517578,18473.49975585937,2620.8999633789062,4050.700073242188,-3120.2999877929688,-893.0000305175781,-1182.6000213623047,-0.210155040932398,2.9575195664957663,-0.1658554975158539,5.005101278264032,6086,500.1700134277344,4945.8798828125,315.45001220703125,10403.900146484377,22793.9990234375,2416.7999267578125,3375.4998779296875,88.19999694824219,4959.599914550781,0.0099454643261429,-0.6552054283059064,2.815480193418761,1.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.6060546629816634
5163,1636.22998046875,1742.699951171875,1285.3699951171875,-7703.800048828125,10007.7001953125,6037.5,1412.5999450683594,-1582.5999450683594,2245.0,-0.7659551289506588,2.327560040454283,1.8464312200203317,136.67223232279542,1107.260009765625,-232.4600067138672,16.989999771118164,-2174.600067138672,13230.999755859377,4.699999988079071,-2.800000011920929,4.399999976158142,-1129.8999786376953,0.0098060134061927,1.6933046200517965,-0.0001094586343256,183.0,386.0799865722656,302.70001220703125,17.010000228881836,3742.999877929688,18360.799560546875,2.199999988079071,0.0999999977648258,0.2999999932944774,-1785.8999633789062,0.0096019588900017,1.3154632796134458,-0.0001018252438554,255.0,-1838.8199462890625,3084.239990234375,17.020000457763672,2937.6998901367188,19663.49975585937,1.0000000149011612,-0.0999999977648258,0.5999999865889549,-1749.4000244140625,0.0096315913949256,1.3740799609298502,-0.0001301002812327,224.0,-829.6099853515625,589.030029296875,17.010000228881836,8795.900268554688,14286.300048828123,0.0,0.0,0.0,-2013.000030517578,0.0095954832069674,0.9518545899930582,2.3735966816444675e-05,103.79110528064034,1211.3299560546875,5102.97998046875,912.0,-2373.099975585937,-1.899999976158142,5425.30029296875,-0.5000000074505806,-1774.499969482422,1.2999999523162842,-1.2242105637336005,3.1136527222843533,-1.5443052023823238,68.0,6544,1428.8399658203125,2149.840087890625,1636.43994140625,-7745.399780273437,20716.69921875,10443.900146484377,-2183.600006103516,3177.2000122070312,-2200.599975585937,0.7674831164025477,-1.6687562278742742,2.3180362240459087,0.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.04278320962572695
5164,-1630.969970703125,2785.81005859375,1258.3299560546875,-5350.0,14879.300537109377,6294.7998046875,-3229.1000366210938,-699.4000244140625,-187.70000457763672,-0.4405015076939642,1.8109431106685256,0.5258051002075883,63.67219803410192,-3059.699951171875,3908.449951171875,16.989999771118164,-15749.69970703125,-8938.800048828125,4.600000083446503,-3.400000035762787,-2.0000000298023224,-1384.4000244140625,0.0095689065734293,-2.6945773618855298,3.4013295841714544e-05,255.0,2302.570068359375,-4594.91015625,16.979999542236328,-220.30000686645508,1854.9000549316409,-599.0999984741211,-88.80000114440918,-11.49999976158142,146.4999961853027,0.0075359839284753,1.6990829393297513,3.298426612300242e-05,85.0,-1312.9300537109375,5073.490234375,77.08000183105469,-2376.100006103516,5297.1002197265625,6660.10009765625,5340.900268554688,815.2999877929688,-1029.3000030517578,-0.9345205573501724,1.938926950458428,-0.3228319257806391,229.0,1211.31005859375,4855.509765625,16.989999771118164,-8875.2001953125,-535.2999877929688,5.099999904632568,0.0999999977648258,0.0,2803.999938964844,0.0095623378086172,-2.9521487036730463,2.516754237511146e-05,67.0,-1924.510009765625,1498.239990234375,16.489999771118164,-10392.60009765625,-5446.900024414063,119.89999771118164,57.10000038146973,-1.4000000059604645,-1724.4000244140625,0.0082102400858009,-2.709262252993086,0.0023276693870202,20.0,6659,-1461.7900390625,3216.429931640625,1260.3800048828125,6737.999877929688,14107.2998046875,-2205.0,-3686.6000366210938,571.5999984741211,-4698.999938964844,1.2083372354906938,2.3186908511556523,-0.7742484993619314,0.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.05524933148056311
5165,2619.06005859375,-148.9600067138672,51.5099983215332,-17478.599853515625,14484.69970703125,2690.7000732421875,420.6999969482422,-3611.000061035156,1397.2000122070312,0.0479416336857691,2.369172825261821,-0.0694770450570446,11.78104107354277,2024.9300537109373,-1582.219970703125,235.6999969482422,-9443.300170898438,40.59999942779541,-9694.600219726562,111.00000381469728,-99.3000030517578,-435.2999877929688,0.2917344140777803,2.571351990617838,0.1136867253926537,84.0,1491.9300537109375,-155.88999938964844,17.010000228881836,-4081.499938964844,14669.49951171875,-0.2999999932944774,-1.5999999642372131,6.3999998569488525,1187.0999908447266,0.0095911253113512,1.8617030406703527,-4.465612554518548e-05,93.11983667650532,-3040.570068359375,-811.47998046875,17.0,-13225.400390625,18675.899658203125,3.3000001311302185,1.7000000178813934,-2.5,602.7999877929688,0.0095902949043648,2.2213175570366785,-2.5275120833805425e-06,67.0,-70.69000244140625,2591.949951171875,16.989999771118164,-1222.3999786376953,21296.298828125,4.799999892711639,0.0,-1.0999999940395355,1756.7999267578125,0.0096336754926732,1.6785083660065416,0.0001602311160013,36.0,1743.9200439453125,3585.02001953125,17.010000228881836,11125.6005859375,-2434.7000122070312,0.2999999932944774,0.0,0.0,-3256.9000244140625,0.0095631676110953,-0.4471922110027674,-1.1425148862366391e-05,140.31507955571655,7067,2203.3701171875,499.0199890136719,156.11000061035156,-16547.39990234375,30790.80078125,3448.999938964844,-219.40000534057617,288.50000381469727,-5989.000244140625,-0.3036055587807949,-1.483220084608467,0.5582876615176006,0.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.15357813456741295
5166,1237.8199462890625,3895.06005859375,392.1799926757813,-4409.800109863281,17531.300048828125,-270.49999237060547,-5263.900146484375,498.3000183105469,1513.9999389648438,0.3863034260016879,0.6171700811082892,2.441137724127296,9.77753975827207,2509.159912109375,1464.8499755859375,16.989999771118164,-5951.5997314453125,12782.60009765625,4.600000083446503,-0.0,-0.5999999865889549,2.0999999344348907,0.0095844400484274,-1.1341454556549833,5.546275465650325e-05,255.0,306.760009765625,34.619998931884766,17.010000228881836,7637.60009765625,10004.500122070312,2.39999994635582,-0.1999999955296516,-0.0999999977648258,2323.3999633789062,0.0095548372249871,-2.158291563111671,1.90345524071055e-05,250.0,1653.9100341796875,862.8499755859375,1965.300048828125,5600.8001708984375,-11308.499755859377,134.7000026702881,412.0000076293945,44.40000057220459,-709.8999786376953,0.1547728732114361,-1.191619031221055,-0.7715103596362672,0.0,-3535.419921875,2425.18994140625,16.030000686645508,-1909.9000549316409,22569.3994140625,126.40000343322754,-19.70000028610229,-80.39999961853027,-111.49999618530272,0.0077819355659326,-1.4598010238835482,0.0077831916850231,51.0,171.11000061035156,4960.0498046875,16.989999771118164,4212.099914550781,2478.300018310547,4.4999998807907104,0.5000000074505806,-0.0,6.200000047683716,0.0095049771143246,-2.6043476962219434,-7.494008308565149e-05,92.0,8073,1056.300048828125,4135.31005859375,496.7000122070313,-8020.499877929687,14999.7998046875,-427.9999923706055,5536.900024414063,2299.499969482422,233.4000015258789,0.0876741568706861,2.043510385307951,1.0635502554836425,0.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.4550466805872943
5168,10.350000381469728,-1641.989990234375,53.560001373291016,-3251.000061035156,22631.201171875,2501.300048828125,-1660.8999633789062,1885.399932861328,-1846.3999938964844,0.0300975093082684,-1.2140236149389456,0.0181891469764482,12.71061490684428,-119.91999816894533,-3662.72998046875,16.989999771118164,-748.8999938964844,15348.900146484377,4.600000083446503,-0.0,-0.0,-161.39999389648438,0.0096074915571663,-1.5303767050065409,-4.213617274650435e-06,207.0,-855.0999755859375,-2555.159912109375,17.010000228881836,-20061.600341796875,-6501.500244140625,2.199999988079071,0.9000000357627869,0.2999999932944774,-1227.699966430664,0.00959598148121,0.2627687498408734,6.544793705599249e-05,121.0,-2754.030029296875,-998.8300170898438,17.010000228881836,11870.699462890623,19668.399658203125,2.0999999344348907,1.4000000059604645,2.0000000298023224,1070.500030517578,0.0096056260710955,-2.1039617059955296,0.0001607656762237,196.0,192.97000122070312,-4594.83984375,34.959999084472656,-20850.50048828125,-7742.60009765625,-2319.1000366210938,-1323.9999389648438,-1686.300048828125,-90.10000228881836,-0.0594850836094111,0.2930699564243955,-0.1948195724239771,0.0,1122.3199462890625,-1617.449951171875,17.010000228881836,-7025.10009765625,18507.5,-0.2999999932944774,0.2999999932944774,-0.9000000357627869,-386.5999984741211,0.0096053573365247,-1.214085799633155,-4.373484238002812e-05,91.69409034329084,9140,-3.380000114440918,-950.8300170898438,120.11000061035156,-2119.1000366210938,30023.1005859375,1052.7999877929688,-706.9000244140625,-5892.80029296875,880.0,0.8434724390963744,-2.480621186450648,-2.2845103167264926,1.0,BBDB3FBA11EA6C8E15E0DB99E1E2E2C4,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3A41F33845671FBA833256BA7EB5C12F.replay,2020-03-22 15:56:24,0.15278385392979094
5170,630.280029296875,-1068.97998046875,133.4199981689453,-7188.200073242188,18117.60009765625,3622.999877929688,-2003.999938964844,2710.1998901367188,2179.2999267578125,-0.3208565130875845,2.812798463627657,-0.3218829286377085,157.23509670072988,1098.8199462890625,-864.219970703125,15.880000114440918,14681.99951171875,10143.300170898438,223.1999969482422,171.20000839233398,204.79999542236328,1706.300048828125,0.0054318483002217,0.6554659442265922,-0.0125069226468104,55.0,-900.3900146484375,-3807.969970703125,17.020000457763672,15410.999755859377,13012.900390625,0.7999999821186066,0.5999999865889549,0.3999999910593033,308.99999618530273,0.0096025863507957,0.7345408935077338,-0.0001842149003508,192.0,2871.159912109375,735.8300170898438,17.010000228881836,-13261.700439453123,18602.39990234375,1.899999976158142,-0.3999999910593033,0.5999999865889549,167.60000228881836,0.0095947527336111,2.2089426447712683,-0.0001246084879962,213.0,-1029.4300537109375,-2097.419921875,1022.1500244140624,-3216.000061035156,-10458.00048828125,-1648.6000061035156,287.00000762939453,-4386.000061035156,-3300.7000732421875,1.0889381727361371,-1.137738442361879,-0.9499159056844976,145.0,891.7999877929688,1613.010009765625,17.010000228881836,9302.899780273438,6274.89990234375,0.1999999955296516,-0.0999999977648258,0.0,2578.500061035156,0.00955237886311,0.6786037600650953,-4.390176341162625e-05,231.34436145905528,1114,517.6699829101562,-697.3699951171875,378.2999877929688,-2562.5,24269.89990234375,8440.30029296875,4048.999938964844,4120.400085449219,-1620.5999755859375,0.5115054261241294,-0.4442295000787796,2.0833957126077087,0.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.015415949499814174
5171,-639.6500244140625,4084.739990234375,509.55999755859375,-2234.499969482422,10777.19970703125,3594.1000366210938,1088.1999969482422,-2.0999999344348907,5391.199951171875,-0.8232621437035984,2.4641084627162484,-0.94277585981298,159.0,-1960.52001953125,5079.43994140625,557.3599853515625,13642.900390625,-3437.300109863281,-849.8999786376953,-619.1999816894531,-215.40000915527344,-124.0999984741211,0.0854903930322699,0.0073070489946913,1.564880993870735,43.87464068269218,-3766.199951171875,1870.699951171875,17.0,2014.2999267578125,-11752.19970703125,6.899999976158142,0.0,24.40000057220459,-38.39999914169312,0.009335930534145,-1.4075201893650555,0.0012537892166226,0.0,847.6300048828125,4304.66015625,17.020000457763672,10269.7998046875,8237.19970703125,-1.19999997317791,-0.5999999865889549,-0.5999999865889549,3003.599853515625,0.0095776432157682,0.8329819709207442,1.900283800213924e-05,109.98389678873042,-1998.010009765625,4129.39990234375,17.010000228881836,11270.6005859375,8401.900024414062,2.0999999344348907,0.0,-0.1999999955296516,40.300002098083496,0.0096081458635383,0.6447205652757614,-4.377530854570058e-06,124.0,-482.4299926757813,4310.58984375,221.6499938964844,5820.2001953125,-8473.499755859375,6390.3997802734375,-1317.899932861328,-2480.2000427246094,996.5000152587892,-0.5321662457702017,-0.2744386327892602,-0.1477568611551402,193.8746406826922,1808,-690.3900146484375,4359.4599609375,552.530029296875,1240.0,21626.4990234375,-1430.8999633789062,-485.9000015258789,1273.7000274658203,-5842.999877929688,0.2651507911763114,-1.5878955907564007,2.9010892986007435,1.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.45822057305479774
5172,47.02000045776367,3778.14990234375,885.5399780273438,-11619.3994140625,13257.39990234375,5266.7999267578125,-2620.1998901367188,1061.1000061035156,1655.399932861328,-0.9647577281937788,1.4036832536056636,0.3309813876585074,112.0,-750.47998046875,1483.0999755859375,17.010000228881836,-951.6999816894532,7375.900268554687,2.0999999344348907,0.2999999932944774,4.300000071525574,-850.0,0.0096277462820369,1.644006342589332,0.0001922573191162,219.0,66.95999908447266,4525.56982421875,644.260009765625,-12886.99951171875,8600.499877929688,-7397.7001953125,271.8000030517578,-701.9000244140625,226.90000534057617,0.020943579444716,-2.763017942037859,-1.098606403502938,0.0,387.7699890136719,4603.22998046875,711.260009765625,-5959.1998291015625,7649.69970703125,1591.199951171875,45.19999980926514,-1559.600067138672,-1240.5999755859375,0.1861497386060291,3.00494995347908,-2.2435501194691003,34.0,4078.989990234375,1602.530029296875,1192.199951171875,-2.5999999046325684,7335.800170898437,-4933.900146484375,152.7999973297119,-1.8000000715255735,0.0999999977648258,0.546009211122848,1.5596983384345011,-1.5763970351069123,35.0,147.1199951171875,4690.080078125,946.4400024414062,6767.80029296875,2421.199951171875,2248.500061035156,-1063.3999633789062,106.5999984741211,-541.8000030517578,-0.8619753797748453,2.104351914521758,-1.766098879672566,42.0,3249,-41.470001220703125,4045.580078125,766.5,-5817.19970703125,11608.800048828123,-9869.69970703125,-5927.39990234375,-308.29999923706055,-877.7999877929688,0.0273904976078892,-1.7554304996665282,0.9001278142642896,1.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.3659994808971052
5173,-1070.75,3391.0400390625,408.489990234375,4909.400024414063,8044.600219726562,6147.5,-597.400016784668,-877.3000335693359,983.7000274658204,-0.9187245102672325,-1.0377226450602386,-0.8220642472548501,125.125858219721,-1651.5799560546875,4252.7001953125,1075.6800537109375,14113.699951171877,-1647.4000549316406,-2928.800048828125,131.09999656677246,183.6000061035156,627.2000122070312,-0.3715690038536959,2.423246827160225,1.0027052383146642,111.0,4045.030029296875,1372.52001953125,136.74000549316406,507.599983215332,-20764.69970703125,796.9000244140625,1542.4000549316406,-451.8000030517578,-1088.499984741211,0.0031155847650901,1.5878675235316704,1.0559785747104584,31.0,-2970.469970703125,4256.58984375,17.010000228881836,16037.5,14945.899658203123,1.5000000596046448,-0.0,0.0999999977648258,-1972.7000427246091,0.0095924745023661,-2.465939994833535,-9.576538756476409e-06,251.890752866704,-761.8099975585938,3783.14990234375,368.55999755859375,-18819.200439453125,-12121.300048828123,5282.8997802734375,1080.4000091552734,-357.00000762939453,574.3000030517578,-0.4242488345780021,1.0211846090388297,-0.2253555559391068,30.470228010608288,-3383.090087890625,3884.780029296875,886.3900146484375,-16241.099853515623,-8994.199829101562,-2875.7000732421875,403.10001373291016,339.70001220703125,-1513.0999755859375,0.4002375297878331,1.270979085869535,-1.3904410956572488,40.0,5302,-914.8599853515624,3855.31005859375,597.4099731445312,9504.69970703125,18553.00048828125,3138.500061035156,-1722.5,2009.199981689453,-5384.69970703125,0.6655020731268205,-1.0268179089438307,-1.0366676360633962,0.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.18729440238245218
5174,10.539999961853027,4275.27001953125,404.9500122070313,10115.30029296875,9874.600219726562,-6894.89990234375,-465.099983215332,-3155.799865722656,2558.999938964844,0.5059065563794873,-1.367862121100693,-0.898595625110327,27.69332460690569,454.239990234375,3986.949951171875,9.380000114440918,15375.10009765625,-1321.7999267578125,263.700008392334,718.8999938964844,-570.9999847412109,1127.5,0.0151510315662715,3.096853326320594,-0.016252930076486,104.7814365151108,2580.780029296875,461.510009765625,17.030000686645508,-12625.6005859375,12308.699951171877,-0.3999999910593033,-0.2999999932944774,-0.3999999910593033,-838.3999633789062,0.0095969477964284,-0.7849309329864611,-0.0001598613291153,217.0,-480.4400024414063,4543.0400390625,76.52999877929688,17410.50048828125,-4232.0001220703125,3527.099914550781,-2500.500030517578,749.1000366210938,1197.3999786376953,0.0065580277413802,3.0671171811291007,-0.1268339761499433,195.9072258369897,-3384.090087890625,1938.0,460.7999877929688,-18316.40014648437,-13258.800048828123,-4208.500061035156,-1682.899932861328,619.5000076293945,448.4999847412109,0.3659927109615666,1.9488689460748077,-0.6704177308640954,15.0,-3497.389892578125,3841.969970703125,16.989999771118164,13918.199462890623,10654.49951171875,8.500000238418579,6.800000071525574,28.59999895095825,-1306.300048828125,0.0087065728389176,-2.499505424470043,-0.0011355277161737,0.0,5341,48.119998931884766,4567.240234375,111.2699966430664,26185.10009765625,12499.300537109377,8401.599731445312,-2596.7999267578125,5360.900268554688,718.3999633789062,0.4855020787192532,0.7078675146084145,0.083281935379542,0.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.3880620842929807
5175,270.6400146484375,4514.85009765625,205.05999755859372,10229.89990234375,9124.89990234375,-8411.199951171875,-2662.300109863281,766.3999938964844,3312.0001220703125,1.0278978687754503,-0.1123804242367465,-0.7631444512151493,24.0,735.6400146484375,4004.8701171875,16.639999389648438,16543.00048828125,3178.800048828125,84.79999542236328,7.099999785423279,-0.1999999955296516,1364.499969482422,0.0096159136125719,-2.894306268683424,-0.0005174061450614,86.36505806830621,2291.830078125,763.0,17.030000686645508,-11766.300048828123,12532.7001953125,-0.5999999865889549,3.4999999403953552,-3.400000035762787,-1097.0999908447266,0.0095899064480415,-0.8102221784128834,-0.0002911221100026,217.0,-53.40999984741211,4510.64013671875,135.7100067138672,19913.299560546875,2695.7000732421875,1590.500030517578,-5299.0997314453125,1463.2000732421875,-166.20000839233398,0.3990483770961255,3.1015856883142723,-1.1628239515124654,177.49084739018517,-3687.47998046875,1717.2900390625,381.2999877929688,-18075.50048828125,-13210.699462890623,-5267.80029296875,-1028.7000274658203,251.200008392334,-52.30000019073486,0.185896187358746,1.9162547614469077,-0.8217466140208465,15.0,-3134.429931640625,4053.239990234375,17.0,15702.2998046875,7384.099731445312,3.3000001311302185,-2.5,-0.7999999821186066,-392.599983215332,0.0095752218713894,-2.7135556354604966,6.606594440522454e-05,0.0,5347,501.3900146484375,5024.02001953125,251.33999633789065,19021.099853515625,24174.7998046875,5407.60009765625,906.6999816894532,5147.80029296875,-2855.1998901367188,-0.4902515307486719,0.293759034178938,-0.5353902841288837,1.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.8590664986846774
5176,-1.7699999809265137,-140.8300018310547,54.59000015258789,-3461.499938964844,19700.99975585937,1837.5,1527.5999450683594,4145.700073242188,-3275.4000854492188,-0.0157076279854254,-1.4305692811743045,0.1924368351020101,0.0,16.3799991607666,-2116.10009765625,15.890000343322754,1448.3000183105469,17408.599853515625,51.10000133514404,-23.299999237060547,-6.100000143051148,-1348.3000183105469,0.011559827453247,-1.6710320352572483,0.0001917048178023,101.0,-3036.2900390625,-4262.08984375,17.020000457763672,6639.400024414063,-10590.2001953125,1.899999976158142,-0.9000000357627869,2.0000000298023224,2743.3999633789062,0.0095519034009373,2.256199962664057,8.673542577525368e-05,255.0,-252.6100006103516,431.989990234375,52.220001220703125,13839.7998046875,-16860.799560546875,3702.60009765625,-526.5000152587891,-331.6999816894531,-1939.4000244140625,-0.0083389541407517,2.121121862873671,0.0022992538748468,0.0,-61.040000915527344,2224.429931640625,16.709999084472656,-1140.5999755859375,-18173.299560546875,60.19999980926514,9.900000095367432,-52.30000019073486,1001.2999725341796,0.0088438372882996,1.5111386008299483,-0.0026453352183438,83.0,2684.989990234375,4429.08984375,17.010000228881836,-9776.099853515623,7512.2998046875,3.100000023841858,1.0000000149011612,-0.0999999977648258,3440.2999877929688,0.009581024886714,-0.3224385496614433,6.514252839965965e-05,0.0,5602,400.9800109863281,143.17999267578125,191.1999969482422,40375.70068359375,1220.8000183105469,7830.999755859375,-2023.600006103516,-548.1999969482422,5621.6998291015625,0.0343261333421388,0.4312934887676652,0.1585047429910133,0.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.001758173919722829
5177,2595.989990234375,1070.8299560546875,470.5899963378906,1482.899932861328,22930.70068359375,991.2999725341796,-1355.0,710.0,1696.0000610351562,0.1079008888547735,1.199314706525135,0.0386090579752259,120.57952705762722,-165.91000366210938,-1069.31005859375,17.010000228881836,-13524.200439453123,-3984.800109863281,2.0999999344348907,0.5999999865889549,0.0,-9.59999978542328,0.0095901545515277,-2.856561105311952,5.171035124160832e-05,61.0,3080.820068359375,946.4099731445312,17.010000228881836,-14023.900146484377,-926.999969482422,2.0999999344348907,-2.0000000298023224,-0.3999999910593033,228.6000061035156,0.0095550496763413,-3.089380069684359,9.30012923600992e-05,57.0,2019.1500244140625,4699.8798828125,17.010000228881836,-6185.0,3573.999938964844,2.39999994635582,0.5999999865889549,-0.5999999865889549,2100.2999877929688,0.0096208250119104,2.6456953671227117,-4.820075231576989e-05,219.0,3370.1201171875,3708.68994140625,17.010000228881836,-8515.399780273438,18496.80053710937,2.300000041723252,0.7000000029802322,-2.0000000298023224,1736.6000366210938,0.0095701353427905,2.065242384052534,8.624409760095212e-05,11.0,906.9000244140624,-1317.0,17.010000228881836,-15729.200439453123,4201.400146484375,2.39999994635582,-0.1999999955296516,-0.0999999977648258,-2024.199981689453,0.0095758852431487,2.810963458848757,-6.023490368296173e-06,64.0,6717,2242.800048828125,1836.3299560546875,489.3999938964844,-16245.10009765625,26565.30029296875,-1456.7999267578125,-996.6999816894532,493.8999938964844,5895.900268554688,-0.5961671106185018,2.5590212834061767,-2.385387222297835,0.0,A97A146011EA6C91B398CFBE95B2FAFB,C:\Users\blake\Documents\rlcsseason9\RLCS Season 9\Rival Series\North America\Week 6 B-Stream\M3 - Monky Business vs Mirage\3C0C7F834E08961CEA7763AEC966E304.replay,2020-03-22 16:14:34,0.19463996420712007
